;0_0;0_1;0_2;0_3;0_4;0_5;0_6;0_7;0_8;0_9;0_10;0_11;0_12;0_13;0_14;0_15;0_16;0_17;0_18;0_19;0_20;0_21;0_22;1_0;1_1;1_2;1_3;1_4;1_5;1_6;1_7;1_8;1_9;1_10;1_11;1_12;1_13;1_14;1_15;1_16;1_17;1_18;1_19;1_20;1_21;1_22;2_0;2_1;2_2;2_3;2_4;2_5;2_6;2_7;2_8;2_9;2_10;2_11;2_12;2_13;2_14;2_15;2_16;2_17;2_18;2_19;2_20;2_21;2_22;3_0;3_1;3_2;3_3;3_4;3_5;3_6;3_7;3_8;3_9;3_10;3_11;3_12;3_13;3_14;3_15;3_16;3_17;3_18;3_19;3_20;3_21;3_22;4_0;4_1;4_2;4_3;4_4;4_5;4_6;4_7;4_8;4_9;4_10;4_11;4_12;4_13;4_14;4_15;4_16;4_17;4_18;4_19;4_20;4_21;4_22;5_0;5_1;5_2;5_3;5_4;5_5;5_6;5_7;5_8;5_9;5_10;5_11;5_12;5_13;5_14;5_15;5_16;5_17;5_18;5_19;5_20;5_21;5_22;6_0;6_1;6_2;6_3;6_4;6_5;6_6;6_7;6_8;6_9;6_10;6_11;6_12;6_13;6_14;6_15;6_16;6_17;6_18;6_19;6_20;6_21;6_22;7_0;7_1;7_2;7_3;7_4;7_5;7_6;7_7;7_8;7_9;7_10;7_11;7_12;7_13;7_14;7_15;7_16;7_17;7_18;7_19;7_20;7_21;7_22;8_0;8_1;8_2;8_3;8_4;8_5;8_6;8_7;8_8;8_9;8_10;8_11;8_12;8_13;8_14;8_15;8_16;8_17;8_18;8_19;8_20;8_21;8_22;9_0;9_1;9_2;9_3;9_4;9_5;9_6;9_7;9_8;9_9;9_10;9_11;9_12;9_13;9_14;9_15;9_16;9_17;9_18;9_19;9_20;9_21;9_22;10_0;10_1;10_2;10_3;10_4;10_5;10_6;10_7;10_8;10_9;10_10;10_11;10_12;10_13;10_14;10_15;10_16;10_17;10_18;10_19;10_20;10_21;10_22;11_0;11_1;11_2;11_3;11_4;11_5;11_6;11_7;11_8;11_9;11_10;11_11;11_12;11_13;11_14;11_15;11_16;11_17;11_18;11_19;11_20;11_21;11_22;12_0;12_1;12_2;12_3;12_4;12_5;12_6;12_7;12_8;12_9;12_10;12_11;12_12;12_13;12_14;12_15;12_16;12_17;12_18;12_19;12_20;12_21;12_22;13_0;13_1;13_2;13_3;13_4;13_5;13_6;13_7;13_8;13_9;13_10;13_11;13_12;13_13;13_14;13_15;13_16;13_17;13_18;13_19;13_20;13_21;13_22;14_0;14_1;14_2;14_3;14_4;14_5;14_6;14_7;14_8;14_9;14_10;14_11;14_12;14_13;14_14;14_15;14_16;14_17;14_18;14_19;14_20;14_21;14_22;15_0;15_1;15_2;15_3;15_4;15_5;15_6;15_7;15_8;15_9;15_10;15_11;15_12;15_13;15_14;15_15;15_16;15_17;15_18;15_19;15_20;15_21;15_22;16_0;16_1;16_2;16_3;16_4;16_5;16_6;16_7;16_8;16_9;16_10;16_11;16_12;16_13;16_14;16_15;16_16;16_17;16_18;16_19;16_20;16_21;16_22;17_0;17_1;17_2;17_3;17_4;17_5;17_6;17_7;17_8;17_9;17_10;17_11;17_12;17_13;17_14;17_15;17_16;17_17;17_18;17_19;17_20;17_21;17_22;18_0;18_1;18_2;18_3;18_4;18_5;18_6;18_7;18_8;18_9;18_10;18_11;18_12;18_13;18_14;18_15;18_16;18_17;18_18;18_19;18_20;18_21;18_22;19_0;19_1;19_2;19_3;19_4;19_5;19_6;19_7;19_8;19_9;19_10;19_11;19_12;19_13;19_14;19_15;19_16;19_17;19_18;19_19;19_20;19_21;19_22;20_0;20_1;20_2;20_3;20_4;20_5;20_6;20_7;20_8;20_9;20_10;20_11;20_12;20_13;20_14;20_15;20_16;20_17;20_18;20_19;20_20;20_21;20_22;21_0;21_1;21_2;21_3;21_4;21_5;21_6;21_7;21_8;21_9;21_10;21_11;21_12;21_13;21_14;21_15;21_16;21_17;21_18;21_19;21_20;21_21;21_22;22_0;22_1;22_2;22_3;22_4;22_5;22_6;22_7;22_8;22_9;22_10;22_11;22_12;22_13;22_14;22_15;22_16;22_17;22_18;22_19;22_20;22_21;22_22
165;2655;910;83;1663;1495;144;66;841;33;875;1289;1406;109;3;0;0;0;18;0;0;0;121;0;1006;331;11;494;422;47;21;240;14;244;372;400;33;0;0;0;0;7;0;0;0;39;0;129;44;7;81;56;6;6;29;1;40;75;64;2;0;0;0;0;1;0;0;0;3;0;1955;680;39;1288;1219;88;46;713;31;688;964;944;79;0;0;0;0;12;0;0;0;67;0;1593;553;42;1059;836;78;38;564;33;529;826;865;65;1;0;0;0;4;0;0;0;71;0;181;50;8;98;77;7;1;48;3;50;82;68;1;0;0;0;0;1;0;0;0;12;0;78;28;0;45;34;3;0;19;1;26;36;29;4;0;0;0;0;0;0;0;0;5;0;901;367;26;570;526;51;19;305;27;336;446;466;34;0;0;0;0;5;0;0;0;37;0;77;26;0;39;44;2;0;25;2;23;27;32;0;0;0;0;0;0;0;0;0;6;0;1151;367;38;829;745;53;22;418;17;394;588;605;49;0;0;0;0;3;0;0;0;50;0;1488;506;58;958;704;55;32;396;20;398;606;652;53;0;0;0;0;11;0;0;0;53;0;1747;615;50;1170;1034;89;42;658;42;636;822;931;83;0;0;0;0;10;0;0;0;71;0;155;47;6;91;78;12;1;42;0;46;76;83;7;0;0;0;0;0;0;0;0;7;0;9;2;0;4;3;0;0;3;0;7;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19322;0;0;0;0;0;0;27;7;1;9;10;1;0;4;0;4;12;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113;36;9;48;50;6;2;31;0;31;34;45;1;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
166;1503;707;157;1033;846;100;13;518;35;584;672;900;21;1;0;12;63;0;0;0;0;31;0;806;374;79;484;426;67;7;266;24;290;307;444;10;0;0;8;70;0;0;0;1;12;0;110;36;12;58;59;4;1;34;2;40;43;50;0;0;0;0;14;0;0;0;0;0;0;1193;542;107;858;698;80;15;441;25;490;510;691;23;1;0;4;35;2;0;0;1;22;0;852;344;82;665;552;49;12;313;36;400;386;550;14;0;0;0;70;0;0;0;0;19;0;111;60;14;80;63;9;0;49;4;35;60;74;1;0;0;0;14;0;0;0;0;1;0;19;5;0;12;8;2;0;6;0;8;8;11;0;0;0;0;0;0;0;0;0;0;0;483;249;58;346;307;30;5;196;17;194;240;305;4;1;0;0;63;0;0;0;0;6;0;22;14;4;16;22;4;0;12;1;11;11;16;0;0;0;0;7;0;0;0;0;0;0;663;275;87;431;395;41;8;241;23;309;281;375;7;0;0;0;35;1;0;0;0;13;0;816;357;84;579;369;46;11;253;13;293;327;447;8;1;0;0;42;1;0;0;1;8;0;896;402;104;700;614;71;11;389;45;452;399;548;17;4;0;0;63;2;0;0;0;14;0;41;15;1;41;49;4;0;17;3;25;23;35;2;0;0;0;0;0;0;0;0;4;0;1;1;0;7;7;0;0;3;1;1;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;7;1;0;10;2;1;0;2;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;3;0;2;1;0;0;2;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;19;8;3;20;24;1;0;10;2;10;3;10;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
167;2602;1064;118;1483;1363;226;64;666;38;687;1111;1032;63;0;0;3;370;1;0;0;0;7;0;1205;500;45;643;507;93;21;272;13;297;416;425;21;1;0;2;141;3;0;0;0;6;0;155;58;10;67;49;19;5;33;1;40;50;57;5;0;0;0;9;0;0;0;0;0;0;1562;665;57;859;802;134;32;405;28;402;583;579;38;2;0;1;126;0;0;0;0;5;0;1160;464;48;697;596;84;25;310;27;311;519;478;22;0;0;0;179;0;0;0;0;3;0;227;79;11;110;95;39;2;71;1;57;95;84;19;1;0;0;7;0;0;0;0;0;0;72;22;1;46;45;1;6;20;3;14;33;27;1;0;0;0;7;0;0;0;0;1;0;592;252;32;355;327;67;13;163;20;166;236;239;12;1;0;3;48;0;0;0;0;1;0;23;9;3;12;14;3;2;5;1;4;14;6;0;0;0;0;0;0;0;0;0;0;0;704;303;35;445;419;70;15;189;19;242;297;298;23;0;0;0;32;0;0;0;0;0;0;1153;458;45;602;490;77;22;237;12;244;380;394;25;0;0;0;138;0;0;0;0;3;0;1092;484;38;692;674;74;18;306;27;325;446;401;20;2;0;2;92;1;0;0;0;2;0;88;30;5;54;57;9;1;28;3;22;34;39;3;0;0;0;0;0;0;0;0;0;0;4;3;0;2;3;2;0;2;0;4;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;9;1;9;5;2;0;1;0;3;5;4;0;0;0;0;0;0;0;0;0;0;0;317;93;0;172;216;15;13;52;2;76;111;116;13;0;0;0;3867;0;0;0;0;0;0;10;5;0;3;6;0;0;2;0;6;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2;2;7;6;0;1;1;0;4;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
188;306;154;25;391;338;52;1;232;13;114;163;228;4;0;0;1;0;13;0;0;3;30;0;171;81;9;177;121;30;1;84;5;48;65;101;0;0;0;0;0;2;0;0;0;10;0;41;8;4;43;32;1;0;14;1;12;19;11;0;0;0;0;0;1;0;0;0;3;0;465;162;40;613;542;56;2;365;38;202;295;321;13;0;0;6;0;16;0;0;2;41;0;358;143;28;456;349;33;0;267;19;119;218;244;5;0;0;1;0;15;0;0;3;31;0;34;26;0;36;22;6;0;21;0;5;15;20;0;0;0;0;0;0;0;0;0;3;0;7;7;0;8;13;1;0;9;0;5;8;8;0;0;0;0;0;0;0;0;0;2;0;162;84;11;245;225;25;1;141;18;78;115;141;4;0;0;3;0;8;0;0;0;15;0;14;3;1;24;25;0;0;17;4;3;14;18;0;0;0;0;0;0;0;0;0;3;0;162;38;20;219;215;20;0;126;10;79;126;113;5;0;0;2;0;16;0;0;1;12;0;256;68;19;287;216;17;1;145;14;92;117;134;3;0;0;0;0;10;0;0;0;29;0;204;81;19;301;233;35;0;179;9;106;131;134;5;0;0;2;0;9;0;0;1;10;0;4;2;1;4;4;0;1;4;0;2;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;2;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;6;1;24;28;2;0;13;2;11;13;12;0;0;0;0;0;5;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;3;0;1;0;2;0;1;2;2;0;0;0;0;0;0;0;0;0;1;0;23;6;1;31;30;3;0;19;1;7;13;21;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
195;4671;1254;105;2270;1973;396;61;746;83;1023;1622;1454;141;0;0;34;0;54;0;0;3;771;0;1243;348;17;516;474;87;25;180;22;236;361;360;52;0;0;10;0;15;0;0;0;144;0;111;27;6;51;43;12;2;13;3;16;34;26;6;0;0;0;0;1;0;0;0;17;0;2778;731;48;1407;1317;213;45;501;48;691;917;903;77;0;0;20;0;26;0;0;0;411;0;2382;683;56;1321;1022;184;45;456;27;557;852;872;84;0;0;21;0;31;0;0;0;379;0;387;88;2;187;139;28;7;60;9;70;145;119;12;0;0;2;0;3;0;0;0;59;0;117;33;1;69;40;10;2;14;1;29;54;38;3;0;0;0;0;0;0;0;0;15;0;1133;287;11;636;579;102;19;258;19;275;426;390;32;0;0;0;0;12;0;0;0;176;0;106;29;5;59;66;3;4;23;3;32;47;42;3;0;0;0;0;1;0;0;0;9;0;1351;312;58;761;719;96;21;251;29;407;478;499;44;0;0;5;0;15;0;0;0;204;0;2027;543;51;1022;725;155;27;237;30;374;551;511;52;0;0;11;0;18;0;0;4;297;0;1758;460;49;987;946;137;27;371;36;469;651;590;69;0;0;10;0;29;0;0;0;295;0;177;39;2;96;96;18;2;41;8;34;59;67;3;0;0;0;0;3;0;0;0;25;0;3;0;0;4;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;6;0;4;12;4;0;0;0;2;3;6;0;0;0;6;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;411;0;0;0;0;0;0;55;11;1;31;28;8;0;15;1;9;19;27;4;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;10;4;4;4;3;1;0;0;1;6;1;0;0;0;0;0;0;0;0;0;5;0;721;157;13;286;254;49;2;91;8;132;203;180;23;0;0;3;0;9;0;0;0;116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
196;2887;1421;88;1762;1472;134;44;806;52;895;1212;1477;121;0;0;0;38;14;0;0;16;29;0;1557;667;32;749;638;57;14;350;23;412;503;642;61;0;0;0;15;2;0;0;4;10;0;119;38;6;66;39;4;4;23;2;31;42;29;5;0;0;0;0;0;0;0;1;0;0;2295;1087;57;1503;1309;80;33;659;39;766;962;1253;100;0;0;1;0;16;0;0;2;26;0;1720;800;53;1157;869;69;20;506;24;495;801;964;60;0;0;1;38;13;0;0;8;15;0;113;47;4;52;46;8;0;17;1;37;48;45;5;0;0;0;0;0;0;0;2;0;0;91;52;0;68;47;6;4;12;1;32;42;55;3;0;0;0;0;0;0;0;0;0;0;945;511;29;686;597;54;18;295;30;317;408;547;42;0;0;1;0;6;0;0;6;5;0;78;42;3;54;49;6;1;22;1;32;44;48;2;0;0;0;0;1;0;0;0;3;0;1179;553;49;837;721;65;22;356;35;480;563;640;52;0;0;0;0;6;0;0;4;6;0;1571;724;52;1000;674;63;21;368;29;429;565;714;60;0;0;0;0;15;0;0;6;12;0;1653;841;41;1228;1033;67;32;562;36;620;711;968;63;1;0;0;0;17;0;0;5;25;0;182;98;2;149;112;9;3;72;9;85;85;120;7;0;0;0;0;2;0;0;0;0;0;12;9;0;6;2;0;0;2;0;3;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;5;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;16;9;0;0;16;0;0;0;0;0;0;0;0;0;0;0;4476;0;0;0;0;0;0;8;6;0;6;4;1;0;1;1;3;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;1;1;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;34;7;5;14;16;3;0;4;0;13;18;13;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200;2539;828;246;1122;986;286;74;860;70;630;1240;1448;57;0;0;30;0;8;0;0;0;18;0;971;331;74;390;305;86;27;281;19;230;434;479;13;0;0;25;0;9;0;0;0;10;0;304;90;35;102;102;32;13;95;6;64;126;149;8;0;0;0;0;2;0;0;0;0;0;1478;490;139;809;780;123;57;565;38;495;723;831;48;0;0;29;0;11;0;0;0;8;0;1137;344;141;615;623;75;55;411;31;373;612;699;26;0;0;26;0;3;0;0;0;14;0;239;62;19;84;59;27;7;68;6;41;105;113;3;0;0;3;0;0;0;0;0;0;0;63;16;7;38;34;4;6;29;4;20;34;43;0;0;0;0;0;0;0;0;0;0;0;993;336;113;486;510;111;45;404;30;306;550;598;21;0;0;16;0;2;0;0;0;4;0;77;25;6;29;49;3;3;20;2;29;40;47;0;0;0;2;0;0;0;0;0;2;0;890;353;101;478;404;62;42;329;31;280;406;514;24;0;0;28;0;2;0;0;0;10;0;1438;442;118;707;534;120;35;480;34;356;655;676;32;0;0;15;0;10;0;0;0;6;0;1366;431;121;698;664;129;52;487;51;394;670;718;39;1;0;27;0;3;0;0;0;14;0;71;37;5;48;47;4;5;40;3;24;30;40;1;0;0;0;0;0;0;0;0;0;0;23;7;0;5;0;1;0;1;0;2;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;4;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;995;0;0;0;0;0;0;3;2;0;1;2;0;0;1;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201;1320;679;51;848;693;52;51;348;58;478;738;717;36;19;0;12;447;0;0;0;12;93;0;698;305;28;397;327;24;27;175;27;214;363;308;18;4;0;6;59;0;0;0;10;34;0;76;47;16;43;28;4;10;18;0;42;37;30;10;0;0;0;0;0;0;0;6;4;0;1105;519;49;688;600;38;40;294;44;424;617;593;37;16;0;8;160;0;0;0;9;73;0;779;349;25;532;392;33;33;216;29;299;467;448;20;10;0;10;244;0;0;0;2;57;0;72;32;3;39;29;0;1;16;1;22;32;32;1;1;0;0;0;0;0;0;0;6;0;28;17;3;19;13;1;2;10;1;14;16;11;1;0;0;0;26;0;0;0;0;0;0;369;181;11;269;227;14;13;117;14;159;204;222;9;3;0;4;124;0;0;0;0;22;0;14;9;0;14;17;0;1;6;1;8;12;14;0;0;0;0;10;0;0;0;0;4;0;526;267;22;383;311;24;19;174;12;226;340;304;11;4;0;6;116;0;0;0;0;29;0;775;390;39;488;354;24;27;164;31;263;392;401;21;7;0;6;225;0;0;0;8;30;0;735;348;18;505;453;28;24;174;27;306;453;386;14;11;0;10;199;0;0;0;1;34;0;64;25;6;39;38;2;7;16;3;36;36;42;1;0;0;2;67;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;2;0;0;2;2;0;0;0;0;1;0;0;0;0;0;0;0;117;61;0;131;84;0;41;0;0;49;48;139;0;0;0;0;3051;0;0;0;0;183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;11;9;9;4;0;6;3;0;6;13;2;5;0;0;0;0;0;0;0;3;0;0;103;38;2;73;40;2;6;20;0;38;53;63;0;4;0;0;14;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
202;2304;863;73;1837;1468;227;121;839;102;952;1218;1475;64;18;0;0;0;19;0;0;0;66;0;1055;419;30;705;508;77;32;329;38;353;435;583;16;2;0;0;0;3;0;0;0;35;0;150;56;7;124;96;8;3;48;4;50;59;97;3;0;0;0;0;1;0;0;0;11;0;2078;913;80;1822;1509;186;91;769;112;938;1118;1366;68;21;0;0;0;14;0;0;0;66;0;1455;584;67;1253;962;123;75;510;87;638;787;974;55;13;0;0;0;15;0;0;0;38;0;249;78;6;197;130;25;13;89;7;100;138;146;4;2;0;0;0;4;0;0;0;7;0;135;38;10;117;75;17;7;39;6;50;92;74;6;4;0;0;0;4;0;0;0;0;0;755;372;31;681;600;86;33;355;40;360;396;509;19;5;0;0;0;4;0;0;0;12;0;69;25;2;55;75;3;4;28;4;28;31;42;2;2;0;0;0;0;0;0;0;2;0;941;353;39;911;756;81;43;328;49;479;561;589;23;2;0;0;0;6;0;0;0;28;0;1532;546;50;1269;864;138;67;443;57;550;726;854;31;12;0;0;0;14;0;0;0;39;0;1383;614;50;1385;1091;117;76;566;82;731;774;932;55;11;0;0;0;11;0;0;0;32;0;140;56;13;146;114;11;10;46;11;80;84;96;6;4;0;0;0;3;0;0;0;6;0;34;11;3;31;34;3;2;14;4;17;19;21;3;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;4;0;20;8;2;0;4;1;6;15;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;36;2;52;36;5;2;23;1;29;35;38;4;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
203;4314;1680;140;2500;1757;388;43;1046;84;1094;2013;1972;78;0;0;5;0;14;0;0;0;50;0;1957;666;47;993;678;163;16;399;23;410;792;785;27;0;0;1;0;6;0;0;0;20;0;164;54;7;91;59;13;0;29;4;31;79;69;3;0;0;0;0;0;0;0;0;0;0;3223;1211;103;2172;1553;295;36;860;67;998;1417;1546;74;0;0;5;0;4;0;0;1;34;0;1893;771;64;1329;820;161;15;511;37;590;886;934;41;0;0;5;0;4;0;0;0;25;0;387;164;12;197;128;33;6;94;2;102;181;155;2;0;0;0;0;1;0;0;0;8;0;120;60;2;115;66;11;5;40;0;41;74;63;1;0;0;0;0;0;0;0;0;0;0;1371;550;39;842;619;117;16;384;19;409;623;642;29;0;0;6;0;3;0;0;0;9;0;38;12;2;29;26;3;1;9;2;11;9;23;0;0;0;0;0;0;0;0;0;0;0;1361;541;49;924;702;139;17;401;28;449;619;706;31;0;0;8;0;2;0;0;1;11;0;2207;819;67;1380;784;192;25;479;39;522;902;906;31;0;0;5;0;6;0;0;1;25;0;2139;866;66;1501;1029;188;24;625;54;681;947;1082;55;0;0;5;0;6;0;0;0;30;0;130;52;3;108;90;8;1;40;5;47;58;83;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;5;0;5;2;2;1;1;0;2;6;4;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1030;0;0;0;0;0;0;23;8;1;3;4;5;0;8;0;10;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;3;1;3;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;107;36;2;86;52;8;4;39;0;39;47;46;2;0;0;0;0;0;0;0;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
204;2475;786;91;1162;1134;249;48;501;32;665;1211;1188;61;0;0;30;131;8;0;0;3;72;0;1168;331;18;463;443;108;17;189;10;255;454;466;24;0;0;12;48;4;0;0;1;20;0;208;68;8;78;82;21;6;29;1;42;102;81;9;0;0;4;21;1;0;0;0;3;0;1534;528;53;791;750;146;15;361;18;481;709;759;34;0;0;9;1;10;0;0;2;27;0;1343;450;56;691;613;116;30;281;22;393;686;634;36;0;0;11;41;8;0;0;1;17;0;239;65;6;91;70;25;4;34;2;36;97;70;1;0;0;3;0;0;0;0;1;5;0;56;22;2;24;24;2;1;11;0;13;33;19;2;0;0;0;0;1;0;0;0;2;0;678;258;14;313;370;54;11;167;11;215;345;356;17;0;0;4;15;4;0;0;1;14;0;74;18;3;20;44;1;1;15;2;19;31;30;2;0;0;0;0;0;0;0;0;1;0;706;244;27;415;374;49;15;193;9;262;387;389;26;0;0;2;45;4;0;0;0;4;0;1569;486;59;733;597;114;27;267;20;332;616;597;22;0;0;22;80;4;0;0;3;21;0;1365;529;50;834;732;133;19;351;13;514;719;739;49;0;0;12;86;11;0;0;0;34;0;96;45;1;44;51;6;4;9;1;35;45;45;3;0;0;0;21;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;5;0;14;11;2;2;7;0;1;4;7;0;0;0;2;0;0;0;0;0;1;0;124;28;0;40;39;0;2;19;37;28;41;9;0;0;0;0;25970;0;0;0;0;0;0;7;3;0;4;3;0;0;1;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;1;4;2;0;0;2;0;3;6;4;0;0;0;0;0;0;0;0;0;0;0;54;18;4;28;18;3;0;11;2;8;32;32;1;0;0;0;0;2;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
